#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
MODEL_U02_17_4;de Havilland Mosquito FB Mk.VI;;;;;;;;;;X;
MODEL_U02_17_5;de Havilland Vampire Mk.V;;;;;;;;;;X;
MODEL_U02_18_0;Bristol Bombay;;;;;;;;;;X;
MODEL_U02_18_1;Armstrong-Whitworth Albemarle Mk.I;;;;;;;;;;X;
MODEL_U02_18_3;Douglas Dakota;;;;;;;;;;X;
MODEL_U02_18_4;Avro 685 York Mk.I;;;;;;;;;;X;
#;;;;;;;;;;;X;
MODEL_U05_12_6;Supermarine Spitfire Mk.IX;;;;;;;;;;X;
MODEL_U05_12_7;Supermarine Spitfire Mk.XIV;;;;;;;;;;X;
MODEL_U05_12_10;Republic F-84F Thunderstreak;;;;;;;;;;X;
MODEL_U05_12_11;Hawker Hunter F.Mk.4;;;;;;;;;;X;
MODEL_U05_13_6;Fokker D.XVI;;;;;;;;;;X;
MODEL_U05_13_7;Fokker D.XVII;;;;;;;;;;X;
MODEL_U05_13_8;Fokker D.XXI;;;;;;;;;;X;
MODEL_U05_13_9;Fokker D.XXIII;;;;;;;;;;X;
MODEL_U05_13_11;Gloster Meteor Mk.4;;;;;;;;;;X;
MODEL_U05_15_4;Fokker T.V;;;;;;;;;;X;
MODEL_U05_15_5;Fokker T.IX;;;;;;;;;;X;
MODEL_U05_15_6;Douglas Boston III;;;;;;;;;;X;
MODEL_U05_15_7;N.American B-25J Mitchell;;;;;;;;;;X;
MODEL_U05_16_0;Fokker T.IVA;;;;;;;;;;X;
MODEL_U05_16_1;Fokker T.VIII-W;;;;;;;;;;X;
MODEL_U05_16_2;Consolidated PBY-5 Catalina;;;;;;;;;;X;
MODEL_U05_17_0;Fokker C.X;;;;;;;;;;X;
MODEL_U05_17_1;Douglas 8A-3N;;;;;;;;;;X;
MODEL_U05_17_2;Douglas A-20G;;;;;;;;;;X;
MODEL_U05_17_4;N.American B-25J Mitchell;;;;;;;;;;X;
MODEL_U05_18_0;Fokker F.XXII;;;;;;;;;;X;
MODEL_U05_18_1;Fokker F.24;;;;;;;;;;X;
MODEL_U05_18_3;Douglas C-47 Dakota;;;;;;;;;;X;
#;;;;;;;;;;;X;
MODEL_U13_12_4;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;;;X
MODEL_U13_12_5;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;;;X
MODEL_U13_12_6;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;;;X
MODEL_U13_12_7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;;;X
MODEL_U13_12_9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;;;X
MODEL_U13_12_10;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;;;X
MODEL_U13_12_11;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;;;X
MODEL_U13_12_12;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;;;X
MODEL_U13_12_13;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;;;X
MODEL_U13_13_7;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;;;X
MODEL_U13_13_8;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;;;X
MODEL_U13_13_9;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;;;X
MODEL_U13_13_10;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;;;X
MODEL_U13_13_11;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;;;X
MODEL_U13_13_12;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;;;X
MODEL_U13_13_13;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;;;X
MODEL_U13_13_14;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;;;X
MODEL_U13_13_15;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;;;X
MODEL_U13_13_16;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;;;X
MODEL_U13_32_0;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;;;X
MODEL_U13_32_1;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;;;X
MODEL_U13_15_6;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;;;X
MODEL_U13_15_7;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;;;X
MODEL_U13_15_8;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;;;X
MODEL_U13_15_9;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;;;X
MODEL_U13_15_10;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;;;X
MODEL_U13_15_11;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;;;X
MODEL_U13_15_12;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;;;X
MODEL_U13_17_2;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;;;X
MODEL_U13_17_3;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;;;X
MODEL_U13_17_4;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;;;X
MODEL_U13_17_5;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;;;X
MODEL_U13_17_6;Su-7;Su-7;Su-7;Su-7;Su-7;Su-7;Su-7;Su-7;;;X
#;;;;;;;;;;;X;
MODEL_U27_12_4;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;;;X
MODEL_U27_12_5;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;;;X
MODEL_U27_12_6;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;;;X
MODEL_U27_12_7;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;;;X
MODEL_U27_12_8;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;;Ikarus S-49;;;X;
MODEL_U27_12_9;Republic F-84 Thunderjet;Republic F-84 Thunderjet;Republic F-84 Thunderjet;Republic F-84 Thunderjet;Republic F-84 Thunderjet;Republic F-84 Thunderjet;Republic F-84 Thunderjet;Republic F-84 Thunderjet;;;X
MODEL_U27_12_10;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;;;X
MODEL_U27_12_11;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;;;X
MODEL_U27_12_12;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;;;X
MODEL_U27_12_13;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;;;X
MODEL_U27_13_7;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;;;X
MODEL_U27_13_8;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;;;X
MODEL_U27_13_9;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;;;X
MODEL_U27_13_10;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;;;X
MODEL_U27_13_11;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;;;X
MODEL_U27_13_12;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;;Canadair CL-13 Sabre;;;X
MODEL_U27_13_13;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;;;X
MODEL_U27_13_14;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;;;X
MODEL_U27_13_15;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;;;X
MODEL_U27_13_16;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;;;X
MODEL_U27_32_0;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;;;X
MODEL_U27_32_1;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;;;X
MODEL_U27_15_6;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;;;X
MODEL_U27_15_7;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;;;X
MODEL_U27_15_8;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;;;X
MODEL_U27_15_9;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;;;X
MODEL_U27_15_10;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;;;X
MODEL_U27_15_11;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;;;X
MODEL_U27_15_12;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;;;X
MODEL_U27_17_2;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;;;X
MODEL_U27_17_3;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;;;X
MODEL_U27_17_4;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;;;X
MODEL_U27_17_5;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;;;X
MODEL_U27_17_6;Soko J-21 Jastreb;Soko J-21 Jastreb;Soko J-21 Jastreb;Soko J-21 Jastreb;Soko J-21 Jastreb;Soko J-21 Jastreb;;Soko J-21 Jastreb;;;X
#;;;;;;;;;;;X;
MODEL_U29_12_4;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;;;X
MODEL_U29_12_5;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;;;X
MODEL_U29_12_6;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;;;X
MODEL_U29_12_7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;Lavochkin La-7;;;X
MODEL_U29_12_9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;Mikoyan-Gurevich MiG-9;;;X
MODEL_U29_12_10;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;Mikoyan-Guerevich MiG-15;;;X
MODEL_U29_12_11;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;Mikoyan-Guerevich MiG-17;;;X
MODEL_U29_12_12;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;Mikoyan-Guerevich MiG-19;;;X
MODEL_U29_12_13;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;Mikoyan-Gurevich MiG-21;;;X
MODEL_U29_13_7;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;;;X
MODEL_U29_13_8;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;Yakovlev Yak-1;;;X
MODEL_U29_13_9;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;Yakovlev Yak-3;;;X
MODEL_U29_13_10;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;;;X
MODEL_U29_13_11;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;;;X
MODEL_U29_13_12;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;;;X
MODEL_U29_13_13;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;Lavochkin La-15;;;X
MODEL_U29_13_14;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;;;X
MODEL_U29_13_15;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;;;X
MODEL_U29_13_16;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;Sukhoi Su-11;;;X
MODEL_U29_32_0;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;Bereznyak-Isayev BI-1;;;X
MODEL_U29_32_1;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;Bereznyak-Isayev BI-6;;;X
MODEL_U29_15_6;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;Petlyakov Pe-2 Peshka;;;X
MODEL_U29_15_7;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;;;X
MODEL_U29_15_8;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;Tupolev Tu-2;;;X
MODEL_U29_15_9;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;;;X
MODEL_U29_15_10;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;;;X
MODEL_U29_15_11;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;Ilyushin Il-28;;;X
MODEL_U29_15_12;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;Ilyushin Il-54;;;X
MODEL_U29_17_2;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;Ilyushin Il-2 Shturmovik;;;X
MODEL_U29_17_3;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;;;X
MODEL_U29_17_4;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;Ilyushin Il-10;;;X
MODEL_U29_17_5;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;Ilyushin Il-16;;;X
MODEL_U29_17_6;Su-7;Su-7;Su-7;Su-7;Su-7;Su-7;Su-7;Su-7;;;X
#;;;;;;;;;;;X;
MODEL_U30_12_4;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;;;X
MODEL_U30_12_5;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;;;X
MODEL_U30_12_6;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;;;X
