path,kind,family,source,provenance,sha256
mod/gfx/map/units/T-MOTORIZED A-FIRE C-IND L-1 D-NE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,5a677bdbf56e18704e3a964ffbe85df44efc79a37c2e58e87a3c68af70c4296f
mod/gfx/map/units/T-MOTORIZED A-FIRE C-IND L-1 D-NW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,b0712cfa79f07ef665ab3ad206a6dfef6550fc315d7e5bd0c658e17dcbcac9cb
mod/gfx/map/units/T-MOTORIZED A-FIRE C-IND L-1 D-S.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,f455446c39777d193dac17d20583bdc226ad007a9950025e27a64caa12f48468
mod/gfx/map/units/T-MOTORIZED A-FIRE C-IND L-1 D-SE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,885d8c041526034309e4c02392bab3150d4ddd22e23c0d8d40cb6d1befa1670d
mod/gfx/map/units/T-MOTORIZED A-FIRE C-IND L-1 D-SW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,e47112e7c90e3351945e229d7696f9d9c53fff21dcadc85bc85f39ddf88065eb
mod/gfx/map/units/T-MOTORIZED A-FIRE C-IND L-1 D-W.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,4e4298f464f14ab0ef1dadd980fc0e08bd7481b582aa7b6135ace0d173a4c6e8
mod/gfx/map/units/T-MOTORIZED A-STAND C-IND L-1.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,76a69798a05c7a9ca2935d29a75a0e264e9e562cbaa4eb0d0f7a9436ccaa49b2
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-E.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,8c8d67e0048b73922e5b415b31af3c2d5cb699f1260eabc4492028e0dd845914
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-N.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,ba508d6339b7f347c48033b7dc1dca4c37325856aaeba129bd01e13825fc6a19
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-NE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,7ab16e9859a5762a8b9c804ef68ce85f7edf831aa56566a949980b9fc6ef8b6e
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-NW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,2c32f1917179f093b380b3eec3264ea67a13b4b44b05afbc02843bdfab871b54
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-S.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,6dfe7e362e02df2e3f8be6d78e95df5e40726df268ae673935f4c490bfb3d6c6
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-SE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,5b4b0e69c3c126f5b90cb30a4f8ad82544d49f5830be54be9301d464ca4035c7
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-SW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,692e07c64cfec28dcb4635d8f485faa0038264f5de31fb9d88ba0172e6e98bb0
mod/gfx/map/units/T-MOTORIZED A-WALK C-IND L-1 D-W.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,c404d4af06e3e330448dd2bce84584b8fdcce9094706fa15c9ec93b6998f4e64
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-E.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,b90b9625d9e6d081dea5b70cb73f8007475d745967a0fe69c2a95592a43223df
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-N.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,7d8b94b31e376dfc9cc7c0b9d26317b506c729b782289184f19a74f897e1535e
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-NE.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,9cd4e383d29012b9a904ba736b41dab946e21ea2f35113a499672de97acdef75
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-NW.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,b51d8e1f2e32217bd5dd5bf16b1ae97dafedccc8484f7415d03e9bee41a50b33
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-S.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,f8a971343d97935e859d751839235884d64e38129c011b6ef59f7bef61226333
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-SE.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,d050b73e2c6fdb7773062b5685ba74bd68f9a9b41732f8b487c17798e3ae80af
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-SW.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,4299daaf78274e2a6276e3e3b93fc40f2cfd20d04d44179d8aa3596ecf728278
mod/gfx/map/units/T-MOUNTAIN A-FIRE C-IND L-1 D-W.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,192757bfaf75f09b5d187b5985752e480331f8d04108376548bdb7750d77371a
mod/gfx/map/units/T-MOUNTAIN A-STAND C-IND L-1.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,36a7506fa0642e7f7838ce6b47022803631ac0aa67c19b487b8604db26ee3fa2
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-E.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,4bdfad041784081f6f1da0df0ddf73e43a2eb1d62e50c7af84d8a2a61370857d
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-N.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,86e63429f6d42ae1df6e7f5fb0ba5ae90be8d8c03762b81ae47eb6e28dfdb734
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-NE.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,19f4cd5b0e69ddfec9a3bdb400aa22fdda2c9e7c0f9bb38e043e03c132abd211
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-NW.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,a1af784593619073730ddefe40d019f73194a59eeefbb0e64bbb3c9e8ddc1c87
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-S.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,208bfad7f4d35f2851ea8d1e4ac0d68c2b491f12371d377bac99cf58ffd05747
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-SE.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,bb8a6c5d784768e8595871eab54d1bff8c755a0c428006251fa3f57f57dc0dba
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-SW.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,42ddce5c2367f5e6b795980b618b7f7a46fca538654f4d01cb471cbda0d2aec6
mod/gfx/map/units/T-MOUNTAIN A-WALK C-IND L-1 D-W.spr,spr,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,1622699355c3dbd7c39a6463d558295c97e5cd5f9a47233e83b0ab651b225bb9
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-E.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,d1b7499e1d8636bfe2ffb3043fff76e797a812727e166acebb2037ab7412531f
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-N.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,99c805d6c3ecfaa8a3c6262568569050ab640c89d872e922a959d88de3fe3aad
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-NE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,6b114d90707319666d96fce892301bd35a2c5e37b55acbaa18ffa23ceb1624e0
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-NW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,1e6c39d248a2916d7dafd66fedb7b18837d90a691080aaa918a47c32b705244f
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-S.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,cc5d38ae64dd219064960612799b17790099708911ba98cc9e5087ead0e50efd
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-SE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,8d00ab6fbaa609b9284d3f8fa1232b2a766bdbf30e9c17c734b290efccb41e55
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-SW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,2e4695d0a5a260ea41929e8f1d5898676757239dfd2b20fddf615772223f4e49
mod/gfx/map/units/T-NAVAL A-FIRE C-IND L-1 D-W.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,01c56e9a15c84e4e4385d0c5c8d903382b48949339f77413448b9956eb41d6ee
mod/gfx/map/units/T-NAVAL A-STAND C-IND L-1.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,84784dade8e6b6f156727fa5e8aad1144f14d281c9f4753eb660e2847ce39900
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-E.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,eb3eeb3c32eb263c197eb451e51dc644bd0718d6fe53f8c9b95f31484ebee534
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-N.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,2e6e4a409ac2f5cf936e8121c246bac17d82e10e8ba88d60fccdd48c93b71ab0
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-NE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,3184d75740ac4c2303d41da85f9b9e9ea446a41f2f75b175b255ce26f7080448
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-NW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,8851b7bf4b60dfc1f06e0e8375c0e76a90e0b815a949bcac9339bc38c52244f2
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-S.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,5a50b937f3799df28e9582187b747833297d24bfdf36210557b824314d798191
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-SE.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,5d25f4a8d76a1750f2d2ef941a9d6b88eb230a9f1dda7adfd3023ffaed5626ae
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-SW.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,f1fe3efea7c17f276b14cc7aa7d64f4204b387f7c49ce985c4dc0ac498b9cb21
mod/gfx/map/units/T-NAVAL A-WALK C-IND L-1 D-W.spr,spr,bomber,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=6,generated original India service sprite; not derived from another mod,c2d0f4b80bae0b698bd1d697e4cdad53210197ccca473e04cf558052215067c2
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-E.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,51e82a77dbf7e252071406771397c3bfaf48141f07510e722058aef01749b3f6
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-N.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,42438906e9b26cb574f9ca24049dd6091eb1123d21af27eed15a85aa9470d3f6
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-NE.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,5e4b92256323918913038c9231ab3ec4f7370c3da685297cd4fc2f01185a04ab
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-NW.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,5fb3d7f6625f414de97c6288ae170daa5764cdfd841d301169f087f0baad7023
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-S.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,6821f2a451a1676198e215931f48bad4a68214282e1214a51b8993c11a9b074d
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-SE.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,c177e9aa9519608a3f2259f0e06d42c6fc3431682c05bca6aa9b5f1fb7e8fca9
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-SW.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,93d5df6dba55cffb425fd7759a3cf8cffd3f462d1cda993b527ea545bbbe92c2
mod/gfx/map/units/T-nuclear_submarine A-FIRE C-IND L-1 D-W.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,70e7026ec372ae89a1bc5aa69ef2e26a4d681c210f969ed4f263df5bfec43d1c
mod/gfx/map/units/T-nuclear_submarine A-STAND C-IND L-1.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,0178735413f4ec513393303ee37faa48aa829936c9421dd25465770fa1133912
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-E.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,377fc271f99e0ed36b888d213704ce3aa481b10749104caf0f36f5af6177c616
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-N.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,fc0583965f3fe9f8ed985108f2999fb9944deca4a4fea1b850b3f0a96c51457c
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-NE.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,f961f72bcab178e82a42a68aa07bead0c6d9a5ec9d919b6ba9680be34c999c11
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-NW.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,78d7956a83d63a8ea37a763258a1bd6d42dffb6930e23a6b5d09c8fc29329c4f
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-S.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,3fc59bbdeef25f0bb5b28440f477bcfdd7d458e52494be20abe4deefcbe83490
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-SE.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,dddc8735168e19a7ec743f4468476b176caeba9ae37aedbec54cf3adf6683d57
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-SW.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,42e1ade9a88983f2c06a0cbe1c5f8f52a131622b73b054e5fac0e436288f4e40
mod/gfx/map/units/T-nuclear_submarine A-WALK C-IND L-1 D-W.spr,spr,submarine,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=9,generated original India service sprite; not derived from another mod,78a3748be2934767a26a24d4edf3ed6c70b3d0f29ff4b5439e514f3341c405a9
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-E.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,782a7c13ab4f0748756d240486ed33c9af2a584827a900e12135f81fe6b4fdcd
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-N.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,21b3db488e176b9b7f252ac6cc6f27cc2e06310d5e6e4c5b7e294fa3ceb064d4
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-NE.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,49cbbd460de8e3a4ca0307c937400e01d9dbd4598db5fc57a141097944718ebc
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-NW.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,b245275fdc5c5328d040ca1b6d6a08f413ebf2458734c86c743712219b9082e7
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-S.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,4da5e9214134f592ac14feccad11edc6bd1d36a9d94d5bf322b5fa1135795a9e
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-SE.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,ae469edd8b5ac61cbaff08f2c93c3612734d72ea3f59b39d23d50b4c9ccc3bcb
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-SW.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,44acaa1b00ad07b815cf04d962ab14c959619bf6837e19aab520defded240d61
mod/gfx/map/units/T-PANZER A-FIRE C-IND L-1 D-W.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,93b3f36d4762be0f00a04812b60c7dc3b93b347bcd9b1bb8fdce43dac58c6acd
mod/gfx/map/units/T-PANZER A-STAND C-IND L-1.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,cafbba657fe00da2e3892c8f7380b6632113f375eab4101dae5b136cea1030be
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-E.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,2e02faae28675d9d5666e267cfc1a4e1dcd8408b98316399cff48c6a3fa13c20
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-N.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,91edeee5c16d2396c6ef8ba0741e2556a322c22e57465b57fe8fbebef73f19de
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-NE.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,f207ec5f1a0a0b59891cff377ae435baa64572bf8df357cae1a1b40238d93cf2
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-NW.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,6f7d39120bf460c5efec5d4ced0809225cc8fec6cf67ea9fb99ce6805d73589e
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-S.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,9d764da27ffe7c96b1649f47eebc7f1d232ae50cb37aa45f84acd87493eaf412
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-SE.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,48c05d11c099528ed38ebd2241869dde6339a13567de882ad5b3eb0d9295ffc0
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-SW.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,ecb570f8db43c6b9a5131c811d3e3d69f56a683434f8a7882fff5b8ec9df7a90
mod/gfx/map/units/T-PANZER A-WALK C-IND L-1 D-W.spr,spr,armor,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=4,generated original India service sprite; not derived from another mod,77ac5079eaade93ca629bb0a0e6b6362015cecbc5ec69b649911e40b311df122
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,df7a947042db894e647296891c0908c5dcec95da0364eceb3f3e75b9287bd245
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,21dd009a8694ee6811a88700f69c9a79734b05f691bf31869852c1596c749ad2
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,8203c7855b084b94dcfc140f669ffb4f407f66ba196af7064f1d7eba1abd543b
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,f60bd1049e4ee062c7291bec7311da4467db84d337626d709c0a41d5afa96463
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,695ec7ce93616c0f543f2226b3231e2a7307d1da7d852c8f0d3d1d5799de314b
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,dca15b5b5feaa9050856786d00133ad7a83efbae724e8a65966dd4e1913eb63e
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,ac05e92e6e86ad9671586912944107921059ab2540249ec7478d09aa7943b73f
mod/gfx/map/units/T-PARATROOPER A-FIRE C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,b4f383a1ec24b2ff46501003ef940722b004418602b794b46ed968a6d145e486
mod/gfx/map/units/T-PARATROOPER A-STAND C-IND L-1.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,1edd0bccbf803f13a05394294e358ab5414b6e5fcf5e18e489e7c789d3c5cccf
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6051942e1e90633c28be8473f8b2d8ed4db87adb91511d5eb5d1b111b819d8bd
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,7f2d6c5aa9c54660266198a21fb16c15d3039b6b7a873325901675e8d74532d2
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,0cabef6bdc9dd2d6d7789c992fbbce20430f63953dc81aa0a7134e6efcbe1f96
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,88700265667fab0ffe9c941ddfed29fa95683779728194b8189dd666711d9db0
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,9ce2e1234d830672b19a51730b402f915f0c9f1a66168e5c6aa534d08e4530d5
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6d2c844ff68e531f73373f40e8236aa381432f3135eec20a2a7c60d844ed1670
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,28810deada45c50deac56b12c876954423fd046b871e4aaff882db5c181734bb
mod/gfx/map/units/T-PARATROOPER A-WALK C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,70dc2af1d648c0cffe2e22ef9b1071baaf0aaa1640b4c91e5d40104b15423da1
